bootstrap_id,mae,rmse,r2
202,2.2794565787452976,2.7617717165629077,-0.0009442927988161376
203,2.373998236516235,2.893902133647671,-0.016849885567030043
204,2.3370015391862458,2.8480043320595017,0.0030033143351315683
205,2.444540297540731,3.0042760773805472,0.007368823680662717
206,2.492166415991973,3.0305716471041,0.019303195282015406
207,2.5065480172645827,3.081616194874329,-0.0024358200214711356
208,2.3984732445897237,2.8898537505864543,0.0018692205911163828
209,2.356801839008687,2.899508612598514,-0.0013383064420109392
210,2.1814531995057638,2.7856002508793556,0.002149942252394288
211,2.255774166428546,2.779488972924446,0.011929362423793943
212,2.291623497074153,2.76888085681873,0.0010310212013558973
213,2.268370257867963,2.835793129591119,0.026214583321100382
214,2.3207808589146577,2.9026667136892894,-0.0077455182968431124
215,2.1196444349658856,2.694413230841792,0.0020958799603140177
216,2.168477699997363,2.6565348088483622,0.043470654945242826
217,2.5289860370547568,3.027379095725538,-0.0040023382612162095
218,2.3826077675200836,2.906498214568314,0.037608522769680186
219,2.2511649793658015,2.8125549666161134,0.003593441519340268
220,2.2933055330126155,2.8514500836056933,0.0006532701092006876
221,2.367615068742286,2.8629073823197895,0.009849343274093814
222,2.439440463597812,2.913387934431798,-0.02192754122079399
223,2.2611181094618433,2.8219150266214146,0.01112480091199386
224,2.5178957906373056,3.063233105934654,-0.01874456292141846
225,2.2363946139177444,2.6963338695729653,0.02559174039923018
226,2.4589596938789717,2.970800448548073,-0.006566163729934793
227,2.1033935710165923,2.6130281151431256,-0.012877347893351265
228,2.281092302597313,2.802997585749726,0.009553909063431232
229,2.17833855906703,2.721789037271604,0.010794436468413715
230,2.291383352054462,2.7965179288814705,-0.005428060074329943
231,2.532592520416327,3.0097284609233594,0.007321378425078184
232,2.132516801405619,2.6355993005165517,0.00708793522025053
233,2.4053670287668285,2.8729033523532714,-0.00018819781293388793
234,2.1276882893295737,2.661872081526221,0.04614308479972484
235,2.1778001094289126,2.727208408237512,0.002881653363729142
236,2.3658309571389293,2.8574942889940487,0.02345111739325889
237,2.3568640899499815,2.8914487865621004,0.009240781286274147
238,2.324917758577723,2.7955971620927804,0.018622131503389205
239,2.23818380654239,2.776563016009431,0.006618010468366853
240,2.3797732144388744,2.891211684700633,0.005506761623694234
241,2.438527860210582,2.9846696262881305,0.010792468934478827
242,2.355505619602388,2.8558261443758357,0.0065269508298783085
243,2.2739542306704683,2.729745354222007,0.009817667855167689
244,2.2610784197297753,2.7505729593211994,0.0012735735734556997
245,2.259707099213109,2.8165598296889076,0.009491516051221338
246,2.4864047314859827,2.9945265475297376,0.020728412808771135
247,2.4273422234632642,2.9805986743646744,0.017931179570620293
248,2.4132795984464424,2.9334285377165497,0.0034161007629848195
249,2.266966603827418,2.7983000139292447,0.02582455198823186
250,2.3695116659165167,2.86953555154917,0.01062744747339106
251,2.538934551352752,3.051667755480142,0.014527122644606316
252,2.408563926062641,2.922093235587826,-0.0016483860721101529
253,2.4125390315675683,2.882653903198454,0.016251640928684585
254,2.400682348283036,2.9529545416335297,0.01012486226787479
255,2.394614037767651,2.911415089295202,0.012432817240219274
256,2.435156390544979,2.9518563996296368,0.015122332950268214
257,2.3222007200101387,2.8465368414342294,0.01088194543036547
258,2.3893987628293853,2.88960585324426,0.004506668769438171
259,2.404129952964658,2.9226411876011587,0.00037006914572501604
260,2.317345010560651,2.814650828441445,0.016400240293952262
261,2.2905860433697023,2.7972046729650413,0.009616885339647774
262,2.3644270179469533,2.932084843241281,0.0037051656826365686
263,2.5562298123281098,3.123551892341287,-0.008437751905360447
264,2.2201267132038596,2.761229924362609,0.02208878922409152
265,2.6736832064809004,3.240926639132811,-0.0008749449453206992
266,2.4009436672195834,2.9752571395033627,-0.0013599804174835306
267,2.243321652939513,2.786495622686157,0.024983022688231937
268,2.3328864271735017,2.819129169350302,0.0011206419797951117
269,2.388435531191528,2.899977211564375,0.009195267828886244
270,2.4000120637329756,2.8736386274255232,0.013684683163760036
271,2.4834656149251564,2.985456053914596,0.007655593863009291
272,2.387118540322612,2.8796866790798235,0.015150502741776206
273,2.312699015400859,2.83764538507092,0.0353912868328734
